sponge count,sponge count
spirometry 8,spirometry 8
troponin elevation,troponin elevation
brief clinical course,brief clinical course
active medical problems,active medical problems
attention,attention
brief admitting history and physical,past medical history
troponins,troponins
troubleshooting,troubleshooting
breast ca,breast ca
ct perfusion study,ct perfusion study
discharg exam,discharg exam
urologic,urologic
bronchoalveolar lavage,bronchoalveolar lavage
abdomen ct with and without contrast,abdomen ct with and without contrast
discharge instruction,discharge instruction
discharge inr,discharge inr
chest findings,chest findings
call  if,call  if
ct of the pelvis with iv contrast only,ct of the pelvis with iv contrast only
abdomen ct with intravenous contrast,abdomen ct with intravenous contrast
calculus,calculus
soc hx,soc hx
abdomen ct without contrast,abdomen ct without contrast
discharge goals,discharge goals
chest radiograph,chest radiograph
coronary,coronary
chest radiograph portable ap view,chest radiograph portable ap view
allergic reactions,allergic reactions
social history and family history,social history and family history
abdomen ct without iv contrast,abdomen ct without iv contrast
discharge follow up appointments,discharge follow up appointments
abdomen findings,abdomen findings
chest two views,chest two views
the specimen is represented as follows,the specimen is represented as follows
at rehab,at rehab
smoking history,smoking history
transitional issues for this patient,transitional issues for this patient
chest ct scan    date,chest ct scan    date
call your doctor if,call your doctor if
discharge measures,discharge measures
chest ap portable,chest ap portable
call the office immediately if you have any of the following,call the office immediately if you have any of the following
discharge lbas,discharge lbas
chest ct angiogram,chest ct angiogram
transitional isses,transitional isses
allergies on discharge,allergies on discharge
chest ct scan,chest ct scan
small bowel enteroscopy,small bowel enteroscopy
call for,call for
discharge lab,discharge lab
transitional issue,transitional issue
call if you experience any of the following,call if you experience any of the following
wbcs,wbcs
chest ct with iv contrast,chest ct with iv contrast
discharge interim diagnosis,discharge interim diagnosis
surgery appointment,surgery appointment
small bowel segment,small bowel segment
you have an appointment with,you have an appointment with
social issues causing a delay in discharge,social issues causing a delay in discharge
allerg,allerg
corneal responses,corneal responses
supine ap view of the pelvis,supine ap view of the pelvis
the following appointments were made for you,the following appointments were made for you
you are being discharged on the following medications,you are being discharged on the following medications
ct of thorax,ct of thorax
discharge cbc,discharge cbc
discharge care recommendations,discharge care recommendations
discharge care,discharge care
discharge blood work,discharge blood work
supine portable chest,supine portable chest
discharge and other pertinent labs,discharge and other pertinent labs
bun,bun
cholesterol panel,cholesterol panel
trauma icu course,trauma icu course
abdominal xr,abdominal xr
abdominal xray,abdominal xray
ct pelvis with iv and oral contrast,ct pelvis with iv and oral contrast
ct pelvis without and with iv contrast,ct pelvis without and with iv contrast
chronic conditions,chronic conditions
chronic diagnosis,chronic diagnosis
trauma series,trauma series
special issues,special issues
the remainder of the hospital course by systems,the remainder of the hospital course by systems
abdominal mri,abdominal mri
social status,social status
conventional cerebral angiogram,conventional cerebral angiogram
cad risk factors,cad risk factors
we added one medication,we added one medication
at the osh,at the osh
studies in the emergency room,studies in the emergency room
discharge dispo,discharge dispo
abdominal ct scan,abdominal ct scan
the following appointments have already been made for you,the following appointments have already been made for you
abdominal distention,abdominal distention
the following appointments have already been scheduled,the following appointments have already been scheduled
c diff,c diff
transvaginal ultrasound,transvaginal ultrasound
transplant,transplant
alcoholism,alcoholism
cholangitis,cholangitis
sodium trend,sodium trend
soft tissue and osseous structures,soft tissue and osseous structures
discharge diagnoses at time of interim summary,discharge diagnoses at time of interim summary
transplant workup,transplant workup
some changes were made to your medications,some changes were made to your medications
urology appointment,urology appointment
cta aorta,cta aorta
the following changes to your home medications were made,the following changes to your home medications were made
